"142","FINAL LIST OF CANDIDATES FOR NATIONAL ELECTIONS - (PRESIDENTIAL, SENATORIAL AND HOUSE OF REPRESENTATIVES)","","","","","","","","",""
"65","","Obokun/Oriade","ODOFIN DAVID","APC","None","51","M","FSLC WAEC DIPLOMA","",""
"","","","OLUSEUN","","","","","IN LAW","",""
"66","","Obokun/Oriade","ONI MORISAYO AYOMIDE","APM","None","31","F","FIRST SCHOOL","",""
"","","","","","","","","LEAVING CERTIFICATE","",""
"","","","","","","","","SSCE","",""
"67","","Obokun/Oriade","OYESILE OLANREWAJU","APP","None","43","M","NATIONAL DIPLOMA","",""
"68","","Obokun/Oriade","FAKOKUNDE TOLUTOPE","LP","None","53","M","FSLC SSCE/WAEC PHD","",""
"","","","OLUBAMIJI","","","","","","",""
"69","","Obokun/Oriade","AWODIRAN IKEOLU","NNPP","None","52","M","SSCE HND","",""
"","","","OLADITI","","","","","","",""
"70","","Obokun/Oriade","OKE BUSAYO OLUWOLE","PDP","None","55","M","FSLC TEACHERS’","",""
"","","","","","","","","CERTIFICATE  II NCE,","",""
"","","","","","","","","BSC, MBA","",""
"71","OSUN","Odo-Otin/Ifelodun/","OMONIYI OLUWASOLA","A","None","57","M","TECHNICAL COLLEGE","",""
"","","Boripe","BLESSING","","","","","OYO","",""
"72","","Odo-Otin/Ifelodun/","OYEBODE FUNMILADE","ADC","None","46","F","","",""
"","","Boripe","","","","","","","",""
"73","Odo-Otin/Ifelodun/","OLUAWO MOSHOOD","APC","None","62","M","FSLC WASC/ SSCE","","",""
"","Boripe","ADEKUNLE","","","","","CERTIFICATE DIPLOMA","","",""
"","","","","","","","EDUCATION IN LAW","","",""
"74","Odo-Otin/Ifelodun/","ADERIBIGBE EBENEZER","APM","None","34","M","FIRST SCHOOL","","",""
"","Boripe","BABATUNDE","","","","","LEAVING CERTIFICATE","","",""
"","","","","","","","SSCE","","",""
"75","Odo-Otin/Ifelodun/","OYELEYE TOLULOPE","APP","None","29","M","FIRST SCHOOL","","",""
"","Boripe","OYEBOLA","","","","","LEAVING","","",""
"","","","","","","","CERTIFICATE SENIOR","","",""
"","","","","","","","SECONDARY SCHOOL","","",""
"76","Odo-Otin/Ifelodun/","IBRAHIM IBRAHIM","LP","None","43","M","FSLC WAEC OND","","",""
"","Boripe","","","","","","","","",""
"77","Odo-Otin/Ifelodun/","ADEYEMI ADEDAYO","NNPP","None","48","M","FSLC SSCE PGDE","","",""
"","Boripe","SIKIRU","","","","","","","",""
"78","Odo-Otin/Ifelodun/","ADETUNJI ABIDEMI","PDP","None","47","M","SSCE","","",""
"","Boripe","OLUSOJI","","","","","","","",""
"","Oyo State","","","","","","","","",""
"358","FINAL LIST OF CANDIDATES FOR NATIONAL ELECTIONS - (PRESIDENTIAL, SENATORIAL AND HOUSE OF REPRESENTATIVES)","","","","","","","","",""
"S/N","STATE","CONSTITUENCY","NAME OF CANDIDATE","PARTY","PWD","AGE","GENDER","QUALIFICATION","REMARKS",""
"1","OYO","Afijio/Oyo East/Oyo","OYEDEMI WAKIL","A","None","53","M","FSLC WAEC BACHELOR","",""
"","","West/ Atiba","OYELERU","","","","","OF LAWS","",""
"2","","Afijio/Oyo East/Oyo","PAUL MARTINS","AA","None","52","M","F.L.S.C WAEC BSC","",""
"","","West/ Atiba","OLUGBENGA","","","","","ACCOUNTING","",""
"3","","Afijio/Oyo East/Oyo","OLANIRAN ANTHONIA","ADC","None","52","F","FIRST SCHOOL","",""
"","","West/ Atiba","ADERONKE","","","","","LEAVING CERTIFICATE","",""
"","","","","","","","","WEST AFRICAN","",""
"","","","","","","","","SCHOOL CERTIFICATE","",""
"4","","Afijio/Oyo East/Oyo","ADEYEMI AKEEM","APC","None","45","M","FSLC SSCE DEGREE","",""
"","","West/ Atiba","ADENIYI","","","","","","",""
"5","","Afijio/Oyo East/Oyo","ADELAKUN TAJUDEEN","APP","None","34","M","FSLC SSCE B.SC","",""
"","","West/ Atiba","ABIODUN","","","","","","",""
"6","","Afijio/Oyo East/Oyo","ADEYEYE ABIODUN","LP","None","53","M","FSLC WAEC/GCE BA/ED","",""
"","","West/ Atiba","AKINKUNMI","","","","","","",""
"7","","Afijio/Oyo East/Oyo","OYEKALU RASHEED","NNPP","None","59","M","primary certificate SSCE","",""
"","","West/ Atiba","OYEGBAMI","","","","","BACHELOR","",""
"","","","","","","","","TECHNOLOGY(B.TECH)","",""
"8","","Afijio/Oyo East/Oyo","MUDASHIRU KAMIL","PDP","None","56","M","WAEC-GCE ND, HND","",""
"","","West/ Atiba","AKINLABI","","","","","","",""
"9","","Afijio/Oyo East/Oyo","YUSUFU LIADI ADEMOLA","PRP","None","36","M","SCHOOL LEAVING","",""
"","","West/ Atiba","","","","","","CERTIFICATE WAEC","",""
"10","","Afijio/Oyo East/Oyo","OGUNNIYI AKINYEMI","SDP","None","35","M","FIRST BAPTIST NUR","",""
"","","West/ Atiba","OLAOLUWA","","","","","AND PRI ,SCH SSCE OF","",""
"","","","","","","","","SCIENCE","",""
"11","","Akinyele/Lagelu","PHILIPS OLASUPO DAVID","A","None","57","M","WAEC DIPLOMA","",""
"","","","","","","","","CERTIFICATE IN","",""
"","","","","","","","","INSTITUTE OF","",""
"","","","","","","","","FINANCIAL SERVICES","",""
"12","","Akinyele/Lagelu","OLAJIDE TEMITOPE","AA","None","46","M","F.L.S.C WAEC","",""
"","","","JOHNSON","","","","","","",""
"13","","Akinyele/Lagelu","AKINMOYEDE OLAFISOYE","APC","None","57","M","FSLC WEST AFRICA","",""
"","","","WASIU","","","","","EXAMINATION","",""
"","","","","","","","","COUNCIL","",""
"14","Akinyele/Lagelu","OJO EMMANUEL","APGA","None","62","M","FIRST SCHOOL","","",""
"","","OLUSEGUN","","","","","LEAVING CERTIFICATE","","",""
"","","","","","","","WASSCE BACHELOR OF","","",""
"","","","","","","","SCIENCE","","",""
"15","Akinyele/Lagelu","SALAKO TAOFEEK","APP","None","39","M","FSLC SSCE B.SC","","",""
"","","OLAYODE","","","","","","","",""
"16","Akinyele/Lagelu","OJETUNDE RAFIU FATAI","LP","None","63","M","FSLC WAEC/GCE B.Sc","","",""
"17","Akinyele/Lagelu","ADEJUMO JOHN","NNPP","None","59","M","primary certificate SSCE","","",""
"","","OLUSEGUN","","","","","","","",""
"18","Akinyele/Lagelu","ADEAGA ABIDEEN","PDP","None","57","M","PRIMARY SCHOOL","","",""
"","","ADETOKUNBO","","","","","TESTIMONIAL  WAEC-","","",""
"","","","","","","","GCE","","",""
"19","Akinyele/Lagelu","OGUNBODE TEMITOPE","PRP","None","38","M","PRIMARY 6 LEAVING","","",""
"","","","","","","","CERTIFICATE SSCE BSC.","","",""
"20","Egbeda/Ona-Ara","AKINOLA AKINJIDE","A","None","39","M","FSLC WAEC BACHELOR","","",""
"","","KAZEEM","","","","","OF SCIENCE","","",""
"21","Egbeda/Ona-Ara","LAWAL MARUF","AA","None","52","M","F.L.S.C WAEC BA LAW","","",""
"","","BOLARINWA","","","","","","","",""
"22","Egbeda/Ona-Ara","AMUSAT  TAWALIU","ADC","None","52","M","FSLC  WEST AFRICAN","","",""
"","","OLAWALE","","","","","SCHOOL CERTIFICATE","","",""
"","","","","","","","NCE","","",""
"23","Egbeda/Ona-Ara","ALABI AKINOLA","APC","None","45","M","FSLC SECONDARY","","",""
"","","","","","","","SCHOOL CERTIFICATE","","",""
"","","","","","","","THE POLYTECHNIC","","",""
"","","","","","","","IBADAN","","",""
"24","Egbeda/Ona-Ara","ISMAIL KAFILAT","APGA","None","40","F","FIRST SCHOOL","","",""
"","","","","","","","LEAVING CERTIFICATE","","",""
"","","","","","","","WASSCE OND","","",""
"25","Egbeda/Ona-Ara","OLABIYI   ABIOLA","APP","None","42","M","Primary School leaving","","",""
"","","OLABAMIJI","","","","","Certificate","","",""
"","","","","","","","Senior Secondary School","","",""
"","","","","","","","Certificate Higher national","","",""
"26","Egbeda/Ona-Ara","ALAKA SAHEED","LP","None","44","M","FSLC WAEC/GCE","","",""
"","","OLADIMEJI","","","","","","","",""
"27","Egbeda/Ona-Ara","ABDULAZEEZ AYOBAMI","NNPP","None","38","M","primary certificate SSCE","","",""
"","","MUIDEEN","","","","","BSC","","",""
"28","Egbeda/Ona-Ara","BUSARI OLAYEMI SIKIRU","PDP","None","61","M","NECO B.SC IN PUBLIC","","",""
"","","","","","","","ADMINISTRATION","","",""
"29","Egbeda/Ona-Ara","LAWAL ADEWALE","PRP","None","33","M","SSCE","","",""
"30","Ibadan North","ALAO-ARISEKOLA UMAR","A","None","39","M","WAEC BACHELOR OF","","",""
"","","FAROUK","","","","","SCIENCE","","",""
"31","Ibadan North","OLALEKAN OLUSOLA","AA","None","54","M","F.L.S.C WAEC","","",""
"","","SAMUEL","","","","","","","",""
"32","Ibadan North","OGUNBAMIBI WAISU","ADC","None","43","M","FIRST SCHOOL","","",""
"","","ABIODUN","","","","","LEAVING CERTIFICATE","","",""
"","","","","","","","SECONDARY","","",""
"","","","","","","","SCHOOL CERTIFICATE","","",""
"33","Ibadan North","AKINREMI PRINCE","APC","None","50","M","FSLC NABTEB","","",""
"","","OLAIDE","","","","","","","",""
"34","Ibadan North","ADIGUN ISMAIL ABIOLA","APGA","None","59","M","FIRST SCHOOL","","",""
"","","","","","","","LEAVING CERTIFICATE","","",""
"","","","","","","","WASSCE","","",""
"35","Ibadan North","AROWOLO JUBRIL","APP","None","53","M","Primary School leaving","","",""
"","","BIMBOLA","","","","","Certificate","","",""
"","","","","","","","Senior Secondary School","","",""
"","","","","","","","Certificate","","",""
"36","Ibadan North","AKIN-ALAMU DEXTER","LP","None","46","M","FSLC WAEC/GCE","","",""
"","","FEMI","","","","","","","",""
"37","Ibadan North","BAWA MANSURAT","NNPP","None","44","F","SSCE","","",""
"","","LOLADE","","","","","","","",""
"38","Ibadan North","SARUMI  OLANREWAJU","PDP","None","44","M","WAEC SSC BACHELOR","","",""
"","","OLALEKAN","","","","","OF ARTS","","",""
"39","Ibadan North","OLADAYO JOSEPH","PRP","None","35","M","PRIMARY 6 LEAVING","","",""
"","","","","","","","CERTIFICATE NECO","","",""
"40","Ibadan North","OLADIMEJI NURUDEEN","SDP","None","43","M","","","",""
"41","Ibadan North East/","AJAJA ABIOLA","A","None","67","F","GRADE 2 TEACHER’S","","",""
"","Ibadan South East","ADEBUKOLA","","","","","CERTIFICATE DOCTOR","","",""
"","","","","","","","OF PHILOSOPHY (Ph.D)","","",""
"42","Ibadan North East/","AKINWALE  EMMANUEL","AA","None","51","F","F.L.S.C WAEC HND","","",""
"","Ibadan South East","OLUSEYI","","","","","","","",""
"43","Ibadan North East/","OGUNBAMIBI  WASIU","ADC","None","43","M","FIRST SCHOOL","","",""
"","Ibadan South East","ABIODUN","","","","","LEAVING CERTIFICATE","","",""
"","","","","","","","WEST AFRICAN","","",""
"","","","","","","","SCHOOL CERTIFICATE","","",""
"44","Ibadan North East/","LAM-ADESINA ADEDAPO","APC","None","43","M","FSLC WASC DEGREE","","",""
"","Ibadan South East","","","","","","","","",""
"45","Ibadan North East/","ADEGOKE  KEHINDE","APGA","None","35","M","FIRST SCHOOL","","",""
"","Ibadan South East","","","","","","LEAVING CERTIFICATE","","",""
"","","","","","","","WASSCE","","",""
"46","Ibadan North East/","OLAYIWOLA RASAQ","APP","None","62","M","Primary School leaving","","",""
"","Ibadan South East","ABIOLA","","","","","Certificate","","",""
"","","","","","","","Senior Secondary School","","",""
"","","","","","","","Certificate","","",""
"47","Ibadan North East/","GBOLASIRE  TOLULOPE","BP","None","36","M","St. John Catholic School -","","",""
"","Ibadan South East","","","","","","Primary Leaving Certificate","","",""
"","","","","","","","Ibadan Grammar School -","","",""
"","","","","","","","SSCE","","",""
"48","Ibadan North East/","OLASUPO WASIU","LP","None","42","M","FSLC WAEC/GCE HND","","",""
"","Ibadan South East","ADEWALE","","","","","","","",""
"49","Ibadan North East/","AJIBOYE IBRAHIM","NNPP","None","39","M","FSLC SSCE (GCE)","","",""
"","Ibadan South East","OLANREWAJU","","","","","BACHELOR 0F ART,","","",""
"","","","","","","","NYSC","","",""
"50","Ibadan North East/","ADIGUN ABASS","PDP","None","52","M","WAEC-GCE NATIONAL","","",""
"","Ibadan South East","ADEKUNLE","","","","","DIPLOMA","","",""
"51","Ibadan North East/","ADELEKE ABIOLA","PRP","None","35","M","FSLC NECO","","",""
"","Ibadan South East","","","","","","","","",""
"52","Ibadan North East/","ABODERIN ADEDEJI","SDP","None","46","M","HOLY TRINITY","","",""
"","Ibadan South East","OLAJIDE","","","","","NUR AND PRI SCH","","",""
"","","","","","","","UNIVERSITY OF IBADAN","","",""
"53","Ibadan South West/","AJANAKU OLUWAROTIMI","A","None","41","M","FSLC SSC","","",""
"","Ibadan North West","SOLOMON","","","","","","","",""
"54","Ibadan South West/","GBOLAHAN OLAYINKA","ADC","None","54","M","FIRST SCHOOL","","",""
"","Ibadan North West","","","","","","LEAVING CERTIFICATE","","",""
"","","","","","","","SECONDARY SCHOOL","","",""
"","","","","","","","CERTIFICATE","","",""
"55","Ibadan South West/","AKINADE-FIJABI SAHEED","APC","None","44","M","FSLC SSCE PD URP.","","",""
"","Ibadan North West","","","","","","","","",""
"56","Ibadan South West/","EZEALA  CHUKWUDI","APGA","None","49","M","FSLC WASSCE","","",""
"","Ibadan North West","ANTHONY","","","","","","","",""
"57","Ibadan South West/","BABALOLA EMMANUEL","APP","None","42","M","FSLC SSCE","","",""
"","Ibadan North West","OLUWADAMILOLA","","","","","","","",""
"58","Ibadan South West/","OKESOOTO","LP","None","35","M","FSLC WAEC/GCE","","",""
"","Ibadan North West","OLANREWAJU MOSES","","","","","","","",""
"59","Ibadan South West/","AKANDE AFOLABI RAUF","NNPP","None","61","M","primary certificate SSCE","","",""
"","Ibadan North West","MORONFOLU","","","","","DIPL0MA","","",""
"60","Ibadan South West/","OLAJIDE ADEDEJI","PDP","None","57","M","FSLC TESTIMONIAL","","",""
"","Ibadan North West","STANLEY","","","","","","","",""
"61","Ibadan South West/","TAOFIQ HAMZAT","PRP","None","41","M","PRIMARY 6 LEAVING","","",""
"","Ibadan North West","","","","","","CERTIFICATE NECO","","",""
"62","Ibadan South West/","FANTOLA ISMAIL","SDP","None","34","M","HELP-LINE LAGELU","","",""
"","Ibadan North West","","","","","","GRAMMER LANTECH","","",""
"63","Ibarapa Central/Ibarapa","DAVID OLUSEGUN","A","None","37","M","FSLC SSC MASTER IN","","",""
"","North","OKANLAWON","","","","","BUSINESS","","",""
"","","","","","","","ADMINISTRATION","","",""
"","","","","","","","(MARKETING","","",""
"","","","","","","","MANAGEMENT)","","",""
"64","Ibarapa Central/Ibarapa","MATTHEW OLATUNJI","AA","None","26","M","WAEC","","",""
"","North","ABAYOMI","","","","","","","",""
"65","Ibarapa Central/Ibarapa","OBEY ADESEUN OLANIYI","ADC","None","43","M","FIRST SCHOOL","","",""
"","North","","","","","","LEAVINGCERTIFICATE","","",""
"","","","","","","","SECONDARY SCHOOL","","",""
"","","","","","","","CERTIFICATE","","",""
"66","Ibarapa Central/Ibarapa","MURAINA SAUBANA","APC","None","58","M","FSLC WAEC DEGREE","","",""
"","North","AJIBOLA","","","","","","","",""
"67","Ibarapa Central/Ibarapa","ALIU KEWULERE","APP","None","49","M","Primary School leaving","","",""
"","North","MUKARAM","","","","","Certificate","","",""
"","","","","","","","Senior Secondary School","","",""
"","","","","","","","Certificate Bachelor of","","",""
"68","Ibarapa Central/Ibarapa","OLADELE SAHEED","LP","None","41","M","FSLC WAEC/GCE HND","","",""
"","North","ADEYEMI","","","","","","","",""
"69","Ibarapa Central/Ibarapa","OGUNKANMI","NNPP","None","44","M","primary certificate SSCE","","",""
"","North","ABODESEDE","","","","","(WAEC)","","",""
"","","MOROUNRANTI","","","","","","","",""
"70","Ibarapa Central/Ibarapa","ADEPOJU ANTHONY","PDP","None","45","M","PRIMARY SCHOOL","","",""
"","North","ADEBAYO","","","","","TESTIMONIAL  WAEC-","","",""
"","","","","","","","SSC HND, B.SC","","",""
"","","","","","","","(ACCOUNTING)","","",""
"71","Ibarapa Central/Ibarapa","ALAWODE OLUWASEUN","PRP","None","45","F","IDC PRI. SCH. ERINKOJA","","",""
"","North","ABIDEMI","","","","","OBE","","",""
"","","","","","","","APATA COMMUNITY","","",""
"","","","","","","","GRAMMER SCHOOL","","",""
"","","","","","","","NATIONAL","","",""
"72","Ibarapa Central/Ibarapa","GBADAMOSI RASHEED","SDP","None","41","M","ST.MICHEAL AFRICAN","","",""
"","North","","","","","","CHURCH PRI SCH","","",""
"","","","","","","","OGOOJA","","",""
"","","","","","","","GRAMMER SCH GBO-","","",""
"","","","","","","","ORA OYO","","",""
"73","Ibarapa East/Ido","OLADEJO WAHAB ALAO","A","None","62","M","FSLC WAEC DIPLOMA","","",""
"","","","","","","","IN LABORATORY","","",""
"","","","","","","","TECHNIQUES","","",""
"74","Ibarapa East/Ido","ABDUL-RAHMAN","ADC","None","48","M","FIRST SCHOOL","","",""
"","","ZAKARIYAH","","","","","LEAVING CERTIFICATE","","",""
"","","","","","","","SECONDARY SCHOOL","","",""
"","","","","","","","CERTIFICATE DIP. IN","","",""
"75","Ibarapa East/Ido","OSENI ABASI ADEREMI","APC","None","57","M","FSLC WAEC GENERAL","","",""
"","","","","","","","CERTIFICATE OF","","",""
"","","","","","","","EDUCATION","","",""
"","","","","","","","MSC STRUCTURAL","","",""
"76","Ibarapa East/Ido","ADIGUN  AKINWALE","APGA","None","46","M","FIRST SCHOOL","","",""
"","","MICHAEL","","","","","LEAVING CERTIFICATE","","",""
"","","","","","","","WASSCE","","",""
"77","Ibarapa East/Ido","ALADE TOYIN JAMES","APP","None","59","M","WASSC","","",""
"78","Ibarapa East/Ido","ADEKANMI JESUTOWO","LP","None","37","M","FSLC SSCE B.Tech","","",""
"","","SAMUEL","","","","","","","",""
"79","Ibarapa East/Ido","SALAM NURENI ADESINA","NNPP","None","56","M","primary certificate SSCE","","",""
"","","","","","","","BSC MBA PHD ICAN-","","",""
"","","","","","","","PEI SAP-FICO, AND SAP","","",""
"","","","","","","","FINANCIAL","","",""
"80","Ibarapa East/Ido","TAIWO OLUYEMI","PDP","None","54","M","FSLC WAEC GCE","","",""
"","","ADEWALE","","","","","BACHELOR OF PUBLIC","","",""
"","","","","","","","ADMINISTRATION","","",""
"81","Ibarapa East/Ido","OLATUNDE BABATUNDE","PRP","None","39","M","SCHOOL LEAVING","","",""
"","","AYOBAMI","","","","","CERTIFICATE NECO","","",""
"82","Ibarapa East/Ido","POPOOLA MTAIRU","SDP","None","52","M","PRI,SCH,LEAVING","","",""
"","","","","","","","CERTIFICATE WAEC","","",""
"83","Irepo/Orelope/","OJERINDE OLUMIDE","A","None","39","M","BACHELOR OF","","",""
"","Olorunsogo","ABIODUN","","","","","SCIENCE","","",""
"84","Irepo/Orelope/","AGORO LANRE","ADC","None","55","M","FIRST SCHOOL","","",""
"","Olorunsogo","ADENIRAN","","","","","LEAVING CERTIFICATE","","",""
"","","","","","","","SECONDARY SCHOOL","","",""
"","","","","","","","CERTIFICATE","","",""
"85","Irepo/Orelope/","MOHAMMED OLAIDE","APC","None","59","M","FSLC SSCE DEGREE","","",""
"","Olorunsogo","LATEEF","","","","","","","",""
"86","Irepo/Orelope/","FOWEWE MUIZDEEN","LP","None","40","M","FSLC WAEC/GCE B.Sc","","",""
"","Olorunsogo","ABIODUN","","","","","","","",""
"87","Irepo/Orelope/","TIJANI MUTAIRU ATANDA","NNPP","None","55","M","primary certificate SSCE","","",""
"","Olorunsogo","","","","","","DIPL0MA","","",""
"88","Irepo/Orelope/","YUSUF HUSSAINI","PDP","None","42","M","FSLC SENIOR SCHOOL","","",""
"","Olorunsogo","","","","","","CERTIFICATE (NECO)","","",""
"89","Irepo/Orelope/","ABOLORE FATAI","PRP","None","35","M","SCHOOL LEAVING","","",""
"","Olorunsogo","","","","","","CERTIFICATE NECO","","",""
"90","Irepo/Orelope/","JIMOH AFEES ADELOWO","SDP","None","47","M","L.A PRI SCH.ALEDE,KISI","","",""
"","Olorunsogo","","","","","","LAGBULU MEMORIAL","","",""
"","","","","","","","HIGH SCH, KISI","","",""
"","","","","","","","UNIVERSITY OF","","",""
"91","Iseyin/Itesiwaju/Kajola/","OGUNBODE SAMSON","A","None","65","M","FSLC WAEC BACHELOR","","",""
"","Iwajowa","OLUSOLA","","","","","OF BUSINESS","","",""
"","","","","","","","ADMINISTRATION","","",""
"92","Iseyin/Itesiwaju/Kajola/","OLONA SALIU YINKA","ADC","None","55","M","FIRST SCHOOL","","",""
"","Iwajowa","","","","","","LEAVING CERTIFICATE","","",""
"","","","","","","","SECONDARY SCHOOL","","",""
"","","","","","","","CERTIFICATE","","",""
"93","Iseyin/Itesiwaju/Kajola/","BADMOS SOLIU ADEBARE","APC","None","40","M","FSLC WASC M.TECH, B.","","",""
"","Iwajowa","","","","","","TECH,COREN","","",""
"94","Iseyin/Itesiwaju/Kajola/","ORIADE SOLOMON","APP","None","51","M","WASSC","","",""
"","Iwajowa","ADENIYI","","","","","","","",""
"95","Iseyin/Itesiwaju/Kajola/","OGUNLADE SAMUEL","LP","None","29","M","FSLC WAEC/GCE B.Sc","","",""
"","Iwajowa","ADEYEMI","","","","","","","",""
"96","Iseyin/Itesiwaju/Kajola/","OLOYEDE TAJADEEN","NNPP","None","59","M","primary certificate SSCE","","",""
"","Iwajowa","","","","","","","","",""
"97","Iseyin/Itesiwaju/Kajola/","OYEDEJI NAJIMDEEN","PDP","None","51","M","PRIMARY SCHOOL","","",""
"","Iwajowa","OYESHINA","","","","","TESTIMONIAL","","",""
"","","","","","","","TESTIMONIAL","","",""
"","","","","","","","B.ED AND M.ED","","",""
"98","Iseyin/Itesiwaju/Kajola/","NUA BALOGUN","PRP","None","36","M","PRIMARY 6 LEAVING","","",""
"","Iwajowa","","","","","","CERTIFICATE NECO","","",""
"99","Iseyin/Itesiwaju/Kajola/","RAJI WAHEED","SDP","None","60","M","L.A.DENUNSTRATION","","",""
"","Iwajowa","","","","","","SCH,ISEYIN ANWARUL-","","",""
"","","","","","","","ISLAM SCH HND","","",""
"100","Ogbomoso North/","AKINREMI ADENIYI","A","None","49","M","HIGHER NATIONAL","","",""
"","Ogbomoso South/Orire","","","","","","DIPLOMA","","",""
"101","Ogbomoso North/","AJIBOYE SERIFATU","ADC","None","60","F","FIRST SCHOOL","","",""
"","Ogbomoso South/Orire","GBONJUBOLA","","","","","LEAVING CERTIFICATE","","",""
"","","","","","","","SECONDARY SCHOOL","","",""
"","","","","","","","CERTIFICATE","","",""
"102","Ogbomoso North/","ALAO OLAMIJUWONLO","APC","None","37","M","PRIMARY SCHOOL","","",""
"","Ogbomoso South/Orire","AYODEJI","","","","","LEAVING CERTIFICATE","","",""
"","","","","","","","O LEVEL M.SC","","",""
"103","Ogbomoso North/","AKANDE  DAMILARE","APGA","None","36","M","FSLC WASSCE OND/","","",""
"","Ogbomoso South/Orire","OLAKANMI","","","","","HND","","",""
"104","Ogbomoso North/","ABIOLA OLUDELE","LP","None","41","M","FSLC WAEC/GCE B.Sc","","",""
"","Ogbomoso South/Orire","","","","","","","","",""
"105","Ogbomoso North/","OLUWALE OJETUNDE","NNPP","None","47","M","LEAVING CERTIFICATE","","",""
"","Ogbomoso South/Orire","SUNDAY","","","","","SSCE BA IN CHRISTAN","","",""
"","","","","","","","THEOLOGY","","",""
"106","Ogbomoso North/","ONIRETI OLUFEMI","PDP","None","39","M","PRIMARY SCHOOL","","",""
"","Ogbomoso South/Orire","OLADOKUN","","","","","TESTIMONIAL  WASSC","","",""
"","","","","","","","BA","","",""
"","","","","","","","BUSINESS","","",""
"","","","","","","","MANAGEMENT","","",""
"107","Ogbomoso North/","BUSARI QOZEEM AYINDE","PRP","None","36","M","PRIMARY 6 LEAVING","","",""
"","Ogbomoso South/Orire","","","","","","CERTIFICATE NECO","","",""
"108","Ogbomoso North/","AJAO JACOB ADEJUMO","SDP","None","49","M","WASC\GCE PAD","","",""
"","Ogbomoso South/Orire","","","","","","","","",""
"109","Ogbomoso North/","OLASOJI TOLULOPE","YPP","None","32","F","FSLC SSCE CERTIFICATE","","",""
"","Ogbomoso South/Orire","ADEYEMI","","","","","IN PHARMACY","","",""
"","","","","","","","TECHNICIAN","","",""
"110","Ogo-Oluwa/Surulere","MOHAMMED","A","None","40","M","FSLC SSC","","",""
"","","SHARAFADEEN","","","","","","","",""
"","","AKINKUNMI","","","","","","","",""
"111","Ogo-Oluwa/Surulere","OLADIPUPO","ADC","None","44","M","FIRST SCHOOL","","",""
"","","OLABGEMIRO","","","","","LEAVING CERTIFICATE","","",""
"","","","","","","","SECONDARY SCHOOL","","",""
"","","","","","","","CERTIFICATE","","",""
"112","Ogo-Oluwa/Surulere","ODEBUNMI OLUSEGUN","APC","None","54","M","FSLC SSCE B.SC","","",""
"","","DOKUN","","","","","","","",""
"113","Ogo-Oluwa/Surulere","ALAGBE ABIOLA","APP","None","56","M","SSCE","","",""
"","","KAMORU","","","","","","","",""
"114","Ogo-Oluwa/Surulere","ADEDEJI ADESOJI","LP","None","42","M","FSLC SSCE B.Sc","","",""
"","","MICHAEL","","","","","","","",""
"115","Ogo-Oluwa/Surulere","ABIOYE MATHEW","NNPP","None","58","M","primary certificate SSCE","","",""
"","","ADEGBOYEGA","","","","","SSCE","","",""
"116","Ogo-Oluwa/Surulere","OJO SUNDAY","PDP","None","47","M","PRIMARY SCHOOL","","",""
"","","MAKANJUOLA","","","","","TESTIMONIAL  NECO","","",""
"","","","","","","","TC II","","",""
"117","Ogo-Oluwa/Surulere","ADEDEJI ADESOJI","PRP","None","41","M","NECO/WAEC BSC","","",""
"","","MICHAEL","","","","","","","",""
"118","Ogo-Oluwa/Surulere","AZEEZ IBRAHIM","SDP","None","56","M","PRI,SCH,LEAVING","","",""
"","","ADEWALE","","","","","CERTIFICATE MUSLIM","","",""
"","","","","","","","COLLEGE & FASAL","","",""
"","","","","","","","COLLEGE","","",""
"119","Oluyole","ABASS-(ALESHINLOYE)","A","None","58","M","FSLC WAEC PGDE","","",""
"","","AYODEJI","","","","","","","",""
"","","ADE","","","","","","","",""
"120","Oluyole","LAWAL AZEEZ","AAC","None","32","M","Primary School Leaving","","",""
"","","","","","","","Certificate WASSCE","","",""
"","","","","","","","NATIONAL DIPLOMA","","",""
"121","Oluyole","OLATUNDE  ISHMAEL","ADC","None","47","M","FSLC  WEST AFRICAN","","",""
"","","BELLO","","","","","SCHOOL CERTIFICATE","","",""
"","","","","","","","OND","","",""
"122","Oluyole","AKANDE-SADIPE","APC","None","56","F","FSLC WAEC DEGREE","","",""
"","","TOLULOPE TIWALOLA","","","","","","","",""
"123","Oluyole","MICHAEL PAULSON","APGA","None","60","M","FSLC WASSCE","","",""
"","","KEHINDE","","","","","BACHELORS DEGREE","","",""
"124","Oluyole","ALLI AFEES AEKUNLE","APP","None","43","M","Primary School leaving","","",""
"","","","","","","","Certificate","","",""
"","","","","","","","Senior Secondary School","","",""
"","","","","","","","Certificate B.SC","","",""
"125","Oluyole","BADEJO OMOTAYO","BP","None","43","M","Primary School Leaving","","",""
"","","GBENGA","","","","","Certificate  Senior","","",""
"","","","","","","","Secondary School","","",""
"","","","","","","","Certificate","","",""
"126","Oluyole","BAMIDELE ILELABAYO","LP","None","36","M","FSLC WAEC/GCE B.Sc","","",""
"","","MATHEW","","","","","PSYCHOLOGY","","",""
"127","Oluyole","ADEDOJA ADERONKE","NNPP","None","57","F","primary certificate SSCE","","",""
"","","RAHMATA","","","","","(WAEC)  M.A(MASTERS)","","",""
"128","Oluyole","MOGBONJUBOLA","PDP","None","51","M","WAEC-GCE B.SC","","",""
"","","OLAWALE MOJEED","","","","","(ARCHITECTURE)","","",""
